node_id,feature_id,value
7,2538,1
7,2539,1
7,2568,1
7,2641,1
7,2741,1
7,2750,1
7,2752,1
7,2819,1
7,2963,1
7,3050,1
7,3055,1
7,3175,1
7,3324,1
7,3334,1
7,3345,1
7,3403,1
8,1,1
8,21,1
8,65,1
8,110,1
8,133,1
8,196,1
8,244,1
8,601,1
8,631,1
8,752,1
8,865,1
8,1613,1
8,1982,1
8,2215,1
8,2233,1
8,2310,1
8,2335,1
8,2351,1
8,2558,1
8,2568,1
8,2840,1
8,2920,1
8,2952,1
8,3235,1
8,3288,1
8,3322,1
8,3365,1
8,3599,1
8,3657,1
9,18,1
9,234,1
9,369,1
9,400,1
9,401,1
9,798,1
9,878,1
9,993,1
9,1029,1
9,1239,1
9,1719,1
9,1725,1
9,2165,1
9,2245,1
9,2355,1
9,2402,1
9,2460,1
9,2475,1
9,2539,1
9,2565,1
9,2615,1
9,2664,1
9,2690,1
9,2733,1
9,2752,1
9,3050,1
9,3055,1
9,3175,1
9,3288,1
9,3324,1
9,3345,1
9,3403,1
9,3447,1
9,3639,1
9,3640,1
10,32,1
10,46,1
10,87,1
10,222,1
10,278,1
10,336,1
10,553,1
10,601,1
10,624,1
10,729,1
10,846,1
10,867,1
10,1038,1
10,1356,1
10,1422,1
10,1624,1
10,1740,1
10,1984,1
10,2108,1
10,2239,1
10,2429,1
10,2443,1
10,2459,1
10,2498,1
10,2568,1
10,2574,1
10,2581,1
10,2604,1
10,2641,1
10,2686,1
10,2741,1
10,2745,1
10,2927,1
10,2965,1
10,3068,1
10,3112,1
10,3122,1
10,3321,1
10,3540,1
11,146,1
11,173,1
11,373,1
11,537,1
11,637,1
11,639,1
11,764,1
11,797,1
11,806,1
11,878,1
11,1075,1
11,1078,1
11,1183,1
11,1618,1
11,1833,1
11,1892,1
11,2170,1
11,2188,1
11,2208,1
11,2550,1
11,2576,1
11,2868,1
11,2884,1
11,3016,1
11,3030,1
11,3159,1
11,3163,1
11,3322,1
11,3378,1
11,3379,1
11,3497,1
11,3584,1
11,3656,1
12,102,1
12,169,1
12,200,1
12,208,1
12,211,1
12,418,1
12,432,1
12,507,1
12,510,1
12,601,1
12,816,1
12,1239,1
12,1516,1
12,1523,1
12,1604,1
12,1613,1
12,1617,1
12,1623,1
12,1631,1
12,1644,1
12,1742,1
12,1757,1
12,2049,1
12,2113,1
12,2278,1
12,2280,1
12,2399,1
12,2539,1
12,2615,1
12,2974,1
12,3130,1
12,3260,1
12,3310,1
12,3316,1
13,12,1
13,32,1
13,38,1
13,168,1
13,169,1
13,350,1
13,386,1
13,559,1
13,686,1
13,731,1
13,764,1
13,928,1
13,964,1
13,975,1
13,1634,1
13,1740,1
13,1892,1
13,1981,1
13,2143,1
13,2374,1
13,2528,1
13,2553,1
13,2718,1
13,2740,1
13,2885,1
13,2922,1
13,3047,1
13,3048,1
13,3126,1
13,3163,1
13,3184,1
13,3395,1
13,3472,1
13,3522,1
13,3524,1
13,3572,1
14,168,1
14,396,1
14,552,1
14,560,1
14,563,1
14,729,1
14,731,1
14,762,1
14,833,1
14,852,1
14,987,1
14,1008,1
14,1233,1
14,1322,1
14,1733,1
14,1760,1
14,1797,1
14,1846,1
14,2077,1
14,2111,1
14,2191,1
14,2339,1
14,2563,1
14,2836,1
14,2852,1
14,3019,1
14,3108,1
14,3126,1
14,3163,1
14,3647,1
15,26,1
15,96,1
15,100,1
15,300,1
15,385,1
15,412,1
15,462,1
15,509,1
15,516,1
15,591,1
15,731,1
15,763,1
15,917,1
15,944,1
15,1087,1
15,1184,1
15,1205,1
15,1230,1
15,1289,1
15,1775,1
15,1842,1
15,1928,1
15,1936,1
15,2144,1
15,2226,1
15,2374,1
15,2403,1
15,2618,1
15,2627,1
15,2704,1
15,2925,1
15,2988,1
15,3058,1
15,3088,1
15,3205,1
15,3333,1
15,3429,1
15,3502,1
15,3514,1
15,3554,1
15,3557,1
16,168,1
16,280,1
16,424,1
16,532,1
16,759,1
16,819,1
16,964,1
16,1021,1
16,1157,1
16,1561,1
16,1693,1
16,1736,1
16,1868,1
16,1968,1
16,1975,1
16,2085,1
16,2144,1
16,2339,1
16,2581,1
16,2727,1
16,2884,1
17,130,1
17,131,1
17,168,1
17,237,1
17,280,1
17,286,1
17,306,1
17,433,1
17,579,1
17,601,1
17,637,1
17,678,1
17,805,1
17,812,1
17,865,1
17,917,1
17,1262,1
17,1555,1
17,1565,1
17,1610,1
17,1619,1
17,1749,1
17,2374,1
17,2388,1
17,2515,1
17,2568,1
17,2819,1
17,2821,1
17,2829,1
17,2851,1
17,3288,1
17,3425,1
18,65,1
18,123,1
18,133,1
18,200,1
18,229,1
18,245,1
18,247,1
18,553,1
18,601,1
18,936,1
18,964,1
18,1250,1
18,1317,1
18,1487,1
18,1532,1
18,1582,1
18,1613,1
18,1623,1
18,1624,1
18,1699,1
18,1721,1
18,2011,1
18,2143,1
18,2302,1
18,2385,1
18,2547,1
18,2565,1
18,2594,1
18,2741,1
18,2884,1
18,2927,1
18,2977,1
18,3126,1
19,542,1
19,601,1
19,635,1
19,752,1
19,806,1
19,944,1
19,1068,1
19,1188,1
19,1205,1
19,1377,1
19,1588,1
19,1611,1
19,1623,1
19,1755,1
19,1797,1
19,1808,1
19,1963,1
19,1977,1
19,2085,1
19,2168,1
19,2298,1
19,2539,1
19,2553,1
19,2565,1
19,2618,1
19,2621,1
19,2636,1
19,2639,1
19,2652,1
19,2683,1
19,2718,1
19,2719,1
19,2736,1
19,2940,1
19,2993,1
19,3039,1
19,3251,1
19,3429,1
19,3553,1
19,3640,1
20,65,1
20,138,1
20,461,1
20,511,1
20,552,1
20,591,1
20,729,1
20,731,1
20,804,1
20,852,1
20,865,1
20,982,1
20,1569,1
20,1593,1
20,1611,1
20,1733,1
20,1760,1
20,1797,1
20,1868,1
20,2081,1
20,2111,1
20,2290,1
20,2388,1
20,2460,1
20,2510,1
20,2515,1
20,2520,1
20,2585,1
20,2609,1
20,2836,1
20,2851,1
20,3108,1
20,3136,1
20,3230,1
21,82,1
21,131,1
21,168,1
21,169,1
21,230,1
21,565,1
21,591,1
21,601,1
21,643,1
21,1093,1
21,1157,1
21,1192,1
21,1226,1
21,1360,1
21,1512,1
21,1525,1
21,1570,1
21,1610,1
21,1623,1
21,1763,1
21,1797,1
21,1825,1
21,2134,1
21,2189,1
21,2374,1
21,2448,1
21,2568,1
21,2618,1
21,2733,1
21,2741,1
21,2813,1
21,3122,1
21,3249,1
21,3257,1
21,3268,1
21,3564,1
21,3613,1
22,44,1
22,264,1
22,601,1
22,625,1
22,812,1
22,973,1
22,1037,1
22,1110,1
22,1122,1
22,1157,1
22,1511,1
22,1512,1
22,1516,1
22,1613,1
22,1623,1
22,1653,1
22,2139,1
22,2143,1
22,2191,1
22,2568,1
22,2786,1
22,2812,1
22,2911,1
22,3047,1
22,3470,1
23,87,1
23,168,1
23,186,1
23,299,1
23,418,1
23,535,1
23,729,1
23,881,1
23,965,1
23,1038,1
23,1049,1
23,1163,1
23,1239,1
23,1433,1
23,1440,1
23,1559,1
23,1623,1
23,1685,1
23,1868,1
23,1970,1
23,1987,1
23,2216,1
23,2298,1
23,2300,1
23,2306,1
23,2377,1
23,2532,1
23,2615,1
23,2704,1
23,2868,1
23,2930,1
23,2988,1
23,3045,1
23,3228,1
23,3235,1
23,3278,1
23,3322,1
23,3457,1
24,31,1
24,38,1
24,65,1
24,165,1
24,186,1
24,222,1
24,247,1
24,288,1
24,418,1
24,490,1
24,493,1
24,545,1
24,604,1
24,994,1
24,1274,1
24,1379,1
24,1416,1
24,1579,1
24,1702,1
24,2233,1
24,2486,1
24,2565,1
24,2570,1
24,2720,1
24,2748,1
24,3213,1
24,3396,1
24,3599,1
25,27,1
25,36,1
25,55,1
25,57,1
25,65,1
25,300,1
25,459,1
25,462,1
25,532,1
25,533,1
25,545,1
25,881,1
25,944,1
25,1241,1
25,1420,1
25,1430,1
25,1574,1
25,1781,1
25,1846,1
25,1892,1
25,1995,1
25,2186,1
25,2264,1
25,2374,1
25,2430,1
25,2448,1
25,2604,1
25,2612,1
25,2618,1
25,2643,1
25,2657,1
25,2768,1
25,2785,1
25,2786,1
25,2926,1
25,2982,1
25,2996,1
25,3012,1
25,3058,1
25,3110,1
25,3223,1
25,3288,1
25,3476,1
25,3511,1
25,3514,1
25,3647,1
26,38,1
26,39,1
26,65,1
26,206,1
26,210,1
26,221,1
26,250,1
26,278,1
26,425,1
26,535,1
26,565,1
26,674,1
26,708,1
26,1471,1
26,1611,1
26,1619,1
26,1620,1
26,1634,1
26,1734,1
26,1830,1
26,2028,1
26,2061,1
26,2062,1
26,2092,1
26,2179,1
26,2580,1
26,2741,1
26,3163,1
26,3472,1
26,3535,1
27,16,1
27,88,1
27,131,1
27,168,1
27,237,1
27,455,1
27,554,1
27,600,1
27,729,1
27,731,1
27,816,1
27,876,1
27,1041,1
27,1304,1
27,1546,1
27,1569,1
27,1630,1
27,2143,1
27,2273,1
27,2298,1
27,2342,1
27,2344,1
27,2436,1
27,2490,1
27,2539,1
27,2565,1
27,2599,1
27,2618,1
27,2660,1
27,2705,1
27,2867,1
27,3163,1
27,3189,1
27,3467,1
28,0,1
28,65,1
28,110,1
28,169,1
28,247,1
28,433,1
28,459,1
28,579,1
28,601,1
28,672,1
28,678,1
28,699,1
28,917,1
28,949,1
28,1011,1
28,1029,1
28,1063,1
28,1382,1
28,1623,1
28,1787,1
28,1909,1
28,1931,1
28,2010,1
28,2123,1
28,2327,1
28,2568,1
28,2586,1
28,2756,1
28,2885,1
28,3277,1
28,3572,1
29,32,1
29,147,1
29,211,1
29,256,1
29,481,1
29,535,1
29,657,1
29,789,1
29,853,1
29,865,1
29,1104,1
29,1245,1
29,1332,1
29,1343,1
29,1555,1
29,1578,1
29,1932,1
29,2113,1
29,2489,1
29,2563,1
29,2565,1
29,2846,1
29,3184,1
29,3340,1
29,3413,1
29,3472,1
29,3571,1
30,13,1
30,18,1
30,87,1
30,130,1
30,206,1
30,426,1
30,731,1
30,805,1
30,816,1
30,1048,1
30,1068,1
30,1150,1
30,1192,1
30,1204,1
30,1213,1
30,1395,1
30,1618,1
30,1620,1
30,1733,1
30,1842,1
30,1987,1
30,2198,1
30,2226,1
30,2272,1
30,2409,1
30,2506,1
30,2539,1
30,2621,1
30,3403,1
30,3472,1
30,3541,1
31,131,1
31,165,1
31,166,1
31,210,1
31,245,1
31,249,1
31,789,1
31,964,1
31,1093,1
31,1210,1
31,1338,1
31,1426,1
31,1515,1
31,1565,1
31,1652,1
31,1831,1
31,1868,1
31,1918,1
31,1968,1
31,2143,1
31,2497,1
31,2752,1
31,2919,1
31,3165,1
31,3213,1
31,3230,1
31,3258,1
32,1,1
32,65,1
32,165,1
32,248,1
32,604,1
32,782,1
32,1075,1
32,1158,1
32,1182,1
32,1303,1
32,1738,1
32,1981,1
32,2185,1
32,2186,1
32,2227,1
32,2344,1
32,2351,1
32,2376,1
32,2568,1
32,2600,1
32,2636,1
32,2750,1
32,2952,1
32,2977,1
32,2991,1
32,3126,1
32,3163,1
32,3467,1
32,3472,1
32,3564,1
32,3644,1
33,380,1
33,387,1
33,546,1
33,625,1
33,835,1
33,852,1
33,989,1
33,1068,1
33,1097,1
33,1156,1
33,1239,1
33,1471,1
33,1525,1
33,1624,1
33,1796,1
33,1797,1
33,1901,1
33,1916,1
33,2037,1
33,2144,1
33,2188,1
33,2615,1
33,2745,1
33,2870,1
33,2935,1
33,3288,1
33,3313,1
33,3322,1
33,3647,1
33,3671,1
33,3689,1
34,102,1
34,165,1
34,207,1
34,529,1
34,541,1
34,739,1
34,950,1
34,1011,1
34,1066,1
34,1082,1
34,1120,1
34,1280,1
34,1460,1
34,1516,1
34,1610,1
34,1932,1
34,1988,1
34,2171,1
34,2301,1
34,2330,1
34,2335,1
34,2429,1
34,2483,1
34,2486,1
34,2539,1
34,2565,1
34,2656,1
34,2786,1
34,3048,1
34,3083,1
34,3183,1
34,3213,1
34,3230,1
35,165,1
35,603,1
35,629,1
35,656,1
35,699,1
35,731,1
35,806,1
35,816,1
35,835,1
35,841,1
35,1108,1
35,1160,1
35,1251,1
35,1279,1
35,1436,1
35,1462,1
35,1565,1
35,1597,1
35,1619,1
35,1623,1
35,1733,1
35,1901,1
35,2036,1
35,2386,1
35,2570,1
35,2618,1
35,2641,1
35,2752,1
35,2868,1
35,2974,1
35,3039,1
35,3477,1
35,3599,1
36,32,1
36,65,1
36,87,1
36,165,1
36,169,1
36,210,1
36,242,1
36,601,1
36,615,1
36,620,1
36,729,1
36,805,1
36,806,1
36,835,1
36,1004,1
36,1011,1
36,1038,1
36,1200,1
36,1623,1
36,1738,1
36,1846,1
36,1901,1
36,2202,1
36,2365,1
36,2479,1
36,2489,1
36,2568,1
36,2594,1
36,2615,1
36,2673,1
36,2718,1
36,2734,1
36,2927,1
36,3249,1
37,73,1
37,76,1
37,102,1
37,131,1
37,311,1
37,510,1
37,511,1
37,537,1
37,571,1
37,614,1
37,654,1
37,739,1
37,766,1
37,1029,1
37,1089,1
37,1187,1
37,1217,1
37,1868,1
37,1870,1
37,1931,1
37,2103,1
37,2219,1
37,2224,1
37,2234,1
37,2287,1
37,2354,1
37,2701,1
37,2766,1
37,3498,1
38,99,1
38,110,1
38,333,1
38,493,1
38,542,1
38,771,1
38,917,1
38,920,1
38,944,1
38,1014,1
38,1274,1
38,1397,1
38,1634,1
38,1641,1
38,1755,1
38,1797,1
38,1808,1
38,1922,1
38,1936,1
38,2168,1
38,2231,1
38,2232,1
38,2278,1
38,2335,1
38,2434,1
38,2576,1
38,2610,1
38,2735,1
38,2818,1
38,2879,1
38,3086,1
38,3462,1
39,169,1
39,212,1
39,387,1
39,418,1
39,554,1
39,601,1
39,613,1
39,634,1
39,729,1
39,753,1
39,963,1
39,995,1
39,1249,1
39,1512,1
39,1569,1
39,1981,1
39,1987,1
39,2139,1
39,2304,1
39,2563,1
39,2568,1
39,2657,1
39,2713,1
39,2786,1
39,2818,1
39,3382,1
40,42,1
40,166,1
40,445,1
40,465,1
40,517,1
40,752,1
40,1307,1
40,1424,1
40,1786,1
40,1892,1
40,1948,1
40,2004,1
40,2085,1
40,2263,1
40,2357,1
40,2563,1
40,2663,1
40,2686,1
40,2691,1
40,2952,1
40,3015,1
40,3145,1
40,3213,1
40,3425,1
41,132,1
41,917,1
41,1011,1
41,1108,1
41,1131,1
41,1186,1
41,1239,1
41,1279,1
41,1308,1
41,1335,1
41,1916,1
41,2065,1
41,2369,1
41,2448,1
41,2576,1
41,2604,1
41,2615,1
41,2680,1
41,2733,1
41,2746,1
41,3092,1
41,3535,1
42,168,1
42,253,1
42,294,1
42,299,1
42,380,1
42,507,1
42,601,1
42,657,1
42,729,1
42,731,1
42,881,1
42,1089,1
42,1159,1
42,1611,1
42,1623,1
42,1738,1
42,1795,1
42,1901,1
42,1981,1
42,1984,1
42,1987,1
42,2188,1
42,2298,1
42,2310,1
42,2412,1
42,2443,1
42,2519,1
42,2570,1
42,2641,1
42,2718,1
42,2723,1
42,2869,1
42,3047,1
42,3092,1
42,3136,1
42,3492,1
42,3640,1
43,169,1
43,300,1
43,401,1
43,510,1
43,729,1
43,752,1
43,944,1
43,1043,1
43,1080,1
43,1131,1
43,1274,1
43,1641,1
43,1667,1
43,1727,1
43,1786,1
43,1868,1
43,2254,1
43,2448,1
43,2541,1
43,2563,1
43,2608,1
43,2652,1
43,2704,1
43,2735,1
43,2736,1
43,3082,1
43,3213,1
43,3249,1
43,3285,1
43,3359,1
43,3507,1
43,3554,1
44,73,1
44,76,1
44,166,1
44,200,1
44,206,1
44,418,1
44,443,1
44,641,1
44,739,1
44,749,1
44,806,1
44,826,1
44,950,1
44,1567,1
44,1581,1
44,1613,1
44,1615,1
44,1618,1
44,1797,1
44,1833,1
44,2103,1
44,2219,1
44,2287,1
44,2397,1
44,2505,1
44,2563,1
44,2570,1
44,2683,1
44,2733,1
44,2741,1
44,2752,1
44,3148,1
44,3163,1
44,3228,1
44,3472,1
44,3572,1
45,168,1
45,443,1
45,570,1
45,582,1
45,590,1
45,672,1
45,736,1
45,756,1
45,808,1
45,878,1
45,951,1
45,1011,1
45,1048,1
45,1386,1
45,1565,1
45,1610,1
45,1618,1
45,1779,1
45,2338,1
45,2433,1
45,2520,1
45,2679,1
45,2726,1
45,2750,1
45,2768,1
45,3288,1
45,3472,1
45,3506,1
45,3535,1
45,3541,1
45,3558,1
46,16,1
46,65,1
46,82,1
46,87,1
46,169,1
46,583,1
46,752,1
46,811,1
46,985,1
46,1335,1
46,1386,1
46,1488,1
46,1546,1
46,1663,1
46,1842,1
46,1892,1
46,1949,1
46,2002,1
46,2185,1
46,2550,1
46,2576,1
46,2614,1
46,2618,1
46,2733,1
46,2786,1
46,3016,1
46,3048,1
46,3223,1
46,3228,1
46,3317,1
46,3482,1
47,43,1
47,65,1
47,75,1
47,166,1
47,177,1
47,200,1
47,247,1
47,370,1
47,380,1
47,546,1
47,553,1
47,565,1
47,643,1
47,739,1
47,816,1
47,865,1
47,878,1
47,888,1
47,951,1
47,1213,1
47,1613,1
47,1623,1
47,1689,1
47,1733,1
47,1982,1
47,2002,1
47,2024,1
47,2290,1
47,2615,1
47,2927,1
47,3016,1
47,3065,1
47,3554,1
47,3671,1
48,125,1
48,210,1
48,280,1
48,534,1
48,546,1
48,822,1
48,833,1
48,878,1
48,912,1
48,995,1
48,1100,1
48,1300,1
48,1422,1
48,1517,1
48,1528,1
48,1566,1
48,1733,1
48,1771,1
48,1978,1
48,1993,1
48,2003,1
48,2340,1
48,2471,1
48,2618,1
48,2641,1
48,2752,1
48,2868,1
48,2884,1
48,2887,1
48,3447,1
48,3552,1
48,3579,1
48,3605,1
48,3647,1
49,77,1
49,149,1
49,204,1
49,389,1
49,482,1
49,579,1
49,865,1
49,1011,1
49,1048,1
49,1314,1
49,1354,1
49,1619,1
49,1931,1
49,2392,1
49,2545,1
49,2641,1
49,2718,1
49,2750,1
49,2756,1
49,2899,1
49,2902,1
49,2979,1
49,3115,1
49,3136,1
49,3413,1
50,57,1
50,321,1
50,471,1
50,532,1
50,563,1
50,601,1
50,680,1
50,808,1
50,816,1
50,1054,1
50,1131,1
50,1213,1
50,1252,1
50,1269,1
50,1274,1
50,1276,1
50,1362,1
50,1755,1
50,2143,1
50,2168,1
50,2266,1
50,2327,1
50,2330,1
50,2539,1
50,2563,1
50,2568,1
50,2656,1
50,2736,1
50,2838,1
50,2899,1
50,3004,1
50,3047,1
50,3082,1
50,3101,1
50,3119,1
50,3140,1
50,3472,1
51,38,1
51,65,1
51,168,1
51,177,1
51,271,1
51,356,1
51,396,1
51,428,1
51,444,1
51,519,1
51,535,1
51,601,1
51,712,1
51,865,1
51,982,1
51,1215,1
51,1455,1
51,1565,1
51,1613,1
51,1623,1
51,1634,1
51,1685,1
51,1726,1
51,1797,1
51,1982,1
51,2185,1
51,2258,1
51,2327,1
51,2366,1
51,2374,1
51,2525,1
51,2568,1
51,2720,1
51,2857,1
51,2927,1
51,3163,1
51,3232,1
51,3277,1
51,3349,1
51,3492,1
51,3560,1
51,3564,1
52,212,1
52,307,1
52,376,1
52,579,1
52,619,1
52,631,1
52,772,1
52,797,1
52,808,1
52,995,1
52,1239,1
52,1244,1
52,1274,1
52,1321,1
52,1325,1
52,1562,1
52,1613,1
52,2010,1
52,2085,1
52,2255,1
52,2257,1
52,2291,1
52,2298,1
52,2310,1
52,2330,1
52,2572,1
52,2584,1
52,2615,1
52,2661,1
52,2679,1
52,2733,1
52,2822,1
52,2868,1
52,2884,1
52,2982,1
52,3006,1
52,3228,1
52,3322,1
52,3427,1
52,3447,1
53,48,1
53,102,1
53,138,1
53,171,1
53,177,1
53,246,1
53,656,1
53,752,1
53,808,1
53,881,1
53,1239,1
53,1274,1
53,1577,1
53,1581,1
53,1588,1
53,1831,1
53,1998,1
53,2143,1
53,2239,1
53,2241,1
53,2242,1
53,2601,1
53,2618,1
53,2686,1
53,2698,1
53,2798,1
53,3019,1
53,3045,1
53,3122,1
53,3160,1
53,3213,1
53,3330,1
53,3346,1
53,3407,1
53,3429,1
53,3447,1
54,135,1
54,169,1
54,173,1
54,249,1
54,253,1
54,408,1
54,619,1
54,637,1
54,865,1
54,873,1
54,944,1
54,995,1
54,1084,1
54,1245,1
54,1555,1
54,1565,1
54,1618,1
54,1874,1
54,1892,1
54,1928,1
54,1936,1
54,2002,1
54,2091,1
54,2093,1
54,2143,1
54,2276,1
54,2335,1
54,2374,1
54,2733,1
54,2821,1
54,2829,1
54,2840,1
54,2868,1
54,2927,1
54,2952,1
54,3016,1
54,3034,1
54,3058,1
54,3088,1
54,3119,1
54,3185,1
54,3188,1
54,3228,1
54,3506,1
54,3514,1
54,3515,1
54,3579,1
54,3654,1
55,22,1
55,125,1
55,151,1
55,600,1
55,609,1
55,625,1
55,729,1
55,731,1
55,805,1
55,878,1
55,940,1
55,949,1
55,973,1
55,1016,1
55,1040,1
55,1068,1
55,1089,1
55,1154,1
55,1194,1
55,1210,1
55,1239,1
55,1282,1
55,1599,1
55,1624,1
55,1846,1
55,1932,1
55,2565,1
55,2618,1
55,2683,1
55,2811,1
55,3035,1
55,3122,1
55,3232,1
55,3288,1
55,3310,1
55,3377,1
56,16,1
56,237,1
56,249,1
56,573,1
56,686,1
56,729,1
56,731,1
56,739,1
56,949,1
56,1104,1
56,1107,1
56,1138,1
56,1213,1
56,1274,1
56,1763,1
56,1834,1
56,1885,1
56,2065,1
56,2143,1
56,2298,1
56,2325,1
56,2330,1
56,2342,1
56,2436,1
56,2520,1
56,2570,1
56,2604,1
56,2641,1
56,2718,1
56,3136,1
56,3145,1
56,3152,1
56,3300,1
56,3478,1
57,29,1
57,38,1
57,166,1
57,168,1
57,169,1
57,226,1
57,455,1
57,535,1
57,588,1
57,613,1
57,766,1
57,789,1
57,797,1
57,812,1
57,893,1
57,900,1
57,1015,1
57,1096,1
57,1131,1
57,1134,1
57,1239,1
57,1274,1
57,1397,1
57,1471,1
57,1602,1
57,1606,1
57,1689,1
57,1837,1
57,2615,1
57,2733,1
57,2868,1
57,2884,1
57,3150,1
57,3228,1
57,3232,1
57,3288,1
57,3310,1
57,3385,1
57,3537,1
58,285,1
58,578,1
58,594,1
58,596,1
58,598,1
58,654,1
58,719,1
58,724,1
58,731,1
58,744,1
58,770,1
58,804,1
58,895,1
58,1060,1
58,1196,1
58,1301,1
58,1402,1
58,1471,1
58,1581,1
58,1587,1
58,1637,1
58,1940,1
58,1990,1
58,1997,1
58,2085,1
58,2227,1
58,2302,1
58,2523,1
58,2595,1
58,2683,1
58,2750,1
58,2806,1
58,3402,1
58,3564,1
59,73,1
59,76,1
59,166,1
59,168,1
59,177,1
59,210,1
59,418,1
59,419,1
59,558,1
59,749,1
59,805,1
59,816,1
59,1274,1
59,1422,1
59,1611,1
59,1618,1
59,2103,1
59,2105,1
59,2182,1
59,2219,1
59,2287,1
59,2327,1
59,2486,1
59,2627,1
59,3077,1
59,3213,1
59,3322,1
59,3572,1
60,1,1
60,53,1
60,75,1
60,102,1
60,138,1
60,337,1
60,396,1
60,579,1
60,822,1
60,950,1
60,1039,1
60,1048,1
60,1075,1
60,1196,1
60,1797,1
60,1842,1
60,2003,1
60,2031,1
60,2284,1
60,2486,1
60,2563,1
60,2565,1
60,2594,1
60,2615,1
60,2638,1
60,2683,1
60,2722,1
60,3213,1
60,3441,1
61,18,1
61,87,1
61,114,1
61,131,1
61,133,1
61,409,1
61,489,1
61,579,1
61,582,1
61,586,1
61,729,1
61,938,1
61,1038,1
61,1303,1
61,1351,1
61,1740,1
61,1909,1
61,1913,1
61,2093,1
61,2129,1
61,2241,1
61,2267,1
61,2387,1
61,2416,1
61,2509,1
61,2518,1
61,2552,1
61,2561,1
61,2570,1
61,2594,1
61,2733,1
61,2741,1
61,2926,1
61,3228,1
61,3230,1
61,3403,1
61,3447,1
61,3499,1
61,3542,1
62,480,1
62,507,1
62,525,1
62,772,1
62,1213,1
62,1280,1
62,1630,1
62,1635,1
62,1685,1
62,1970,1
62,1983,1
62,1987,1
62,2216,1
62,2290,1
62,2298,1
62,2448,1
62,2457,1
62,2539,1
62,2565,1
62,2592,1
62,2683,1
62,2736,1
62,3039,1
62,3041,1
62,3048,1
62,3126,1
